GU,GUKey,UnitID,Area,AreainDelft,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,MedModelValBest,visit
Riffle,Rf,64,0.84000008,0.650030134,0,0,0.109994961,0.049999985,-10.65530686,36.97333662,1175
Riffle,Rf,65,2.480000235,2.480000237,0,NA,0.070031855,3.13E-06,-7.768693527,NA,1175
Riffle,Rf,66,9.590000912,9.259988293,1,1,2.730047024,0.670030936,-7.593091335,24.88693639,1175
Transition,Tr,68,35.01000332,18.33989275,0,NA,6.07E-06,NA,-31.30460289,NA,1175
Transition,Tr,69,5.887871439,2.495204144,0,NA,0,NA,-37.05787264,NA,1175
Transition,Tr,70,28.47052752,20.7828932,0,NA,1.86E-05,NA,-27.81829861,NA,1175
Transition,Tr,71,36.67771716,7.666699419,0,NA,0,NA,-36.19451824,NA,1175
Transition,Tr,72,9.793376555,8.79302491,1,0,0.910068408,0.340068458,-16.50236502,22.73230233,1175
Transition,Tr,73,26.40004251,12.83987707,0,NA,0.019999359,NA,-29.6148508,NA,1175
Transition,Tr,74,20.13000191,11.40015323,0,NA,6.76E-06,NA,-29.41916408,NA,1175
Transition,Tr,75,70.43000494,31.20981839,0,NA,0.080054165,1.63E-05,-29.35973659,NA,1175
Bank,Bk,1,3.500000331,0.080010428,0,NA,0,NA,-31.51024281,NA,1448
Bank,Bk,2,8.01000076,6.049842763,0,NA,0.899915127,NA,-14.03931609,NA,1448
Bank,Bk,3,3.460000329,1.159901824,NA,NA,NA,NA,NA,NA,1448
Bank,Bk,4,4.580000436,4.119959799,2,1,1.737474761,0.527484724,42.7299084,62.1594395,1448
Bank,Bk,5,8.700020826,4.490063806,0,0,0.897592004,0.090025159,9.071344454,79.21941242,1448
Bank,Bk,6,11.81000112,10.06006719,2,2,2.862642438,1.335093054,2.561826517,66.69380961,1448
Bank,Bk,7,6.290000596,3.780061736,0,NA,0.18006642,0.002501656,-12.60419884,NA,1448
Bank,Bk,8,1.680002819,1.220049652,0,NA,0,NA,-35.64595485,NA,1448
Bank,Bk,9,36.11000343,24.25051617,4,3,5.962920706,2.837718244,-6.889225844,66.26212688,1448
Bank,Bk,10,15.09000143,9.969785345,0,NA,0.449945074,0.004996666,-14.94803697,NA,1448
Bank,Bk,11,6.650135631,3.509948289,0,0,0.429944768,0.072489428,-14.25811317,63.16974103,1448
Bank,Bk,12,3.120000297,1.819969833,NA,NA,NA,NA,NA,NA,1448
Bank,Bk,13,28.89000274,21.37979201,3,2,7.139732135,2.81735985,14.02736239,60.63867102,1448
Bank,Bk,14,2.960000281,0.310008052,0,NA,0,NA,-38.22164501,NA,1448
Bank,Bk,15,12.22000116,7.840017668,0,NA,0.527487646,NA,-13.26795547,NA,1448
Bank,Bk,16,14.65000139,14.07007134,2,NA,1.257573548,NA,-13.36448971,NA,1448
Bank,Bk,17,6.439980611,3.510061069,0,NA,0.052500689,NA,-30.62556359,NA,1448
Bank,Bk,18,2.410000231,1.560013392,0,NA,0,NA,-37.38279406,NA,1448
Bank,Bk,19,3.990025204,1.360212013,NA,NA,NA,NA,NA,NA,1448
Bank,Bk,20,25.75000245,13.75985688,0,0,2.672469106,0.492506467,2.898638664,62.09711031,1448
Bank,Bk,21,5.980000569,4.119953475,2,2,0.859979107,0.15499652,9.743372449,58.13275472,1448
Bank,Bk,22,14.25000135,0.49991569,NA,NA,NA,NA,NA,NA,1448
Bank,Bk,23,11.29000107,3.189941293,0,NA,0.01999758,NA,-32.84476962,NA,1448
Bank,Bk,24,9.68000092,2.219914332,0,NA,0.017497684,NA,-24.14232439,NA,1448
Chute,Ch,29,6.911974647,6.53897202,0,NA,1.112539629,0.025002521,-0.611969447,NA,1448
Chute,Ch,30,48.28056463,47.3103058,21,9,40.94993028,14.2474166,45.58873467,65.04345482,1448
Chute,Ch,31,6.090000577,6.090000581,0,0,1.382586032,0.675083966,-9.97231652,78.48589679,1448
Glide-Run,GR,32,85.38000811,60.68996377,21,14,50.767395,31.86228353,65.58493331,78.3475682,1448
Glide-Run,GR,33,170.9400162,126.9902309,58,47,111.0377513,78.2501909,61.23104431,69.87850945,1448
Glide-Run,GR,34,51.16588588,51.16588589,25,11,28.46738581,11.67249426,-7.685713125,66.05072649,1448
Glide-Run,GR,35,19.23000183,19.23000184,9,5,15.27494343,8.407662149,46.6712654,65.61680247,1448
Glide-Run,GR,36,74.7100071,74.71000709,25,15,28.71993058,14.82242674,-25.89959948,70.66438011,1448
Glide-Run,GR,37,22.65000215,22.65000213,15,8,15.84001378,9.644986491,42.26228419,68.97557366,1448
Glide-Run,GR,38,0.010000001,0.010000001,NA,NA,0.010000001,0.005001713,NA,NA,1448
Glide-Run,GR,39,561.8000534,522.8598314,134,44,169.0718732,56.07694039,-38.16207896,67.26140066,1448
Margin Attached Bar,Br,40,5.250000499,0.01000044,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,41,38.53000366,0.760070605,0,NA,0,NA,-36.21265102,NA,1448
Margin Attached Bar,Br,42,33.18025844,1.210273144,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,43,0.00054978,0.00054978,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,44,0.000417075,0.000417075,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,45,0.000301815,0.000301815,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,46,0.00405042,0.00405042,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,47,2.440000232,2.439997888,0,NA,0,NA,-36.91191818,NA,1448
Margin Attached Bar,Br,48,113.2757813,0.420835453,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,49,0.006792961,0.006791434,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,50,0.003818295,0.003818296,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,51,0.001688125,0.001686712,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,52,0.00041951,0.00041951,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,53,2.34E-05,2.34E-05,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,54,0.00026352,0.00026352,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,55,0.00134964,0.00134964,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,57,38.33000364,0.489975301,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,58,0.004098985,0.004098986,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,59,5.350000509,1.699987037,0,NA,0.174986245,0.014997189,13.069549,NA,1448
Margin Attached Bar,Br,60,2.94000028,1.190048732,0,NA,0.032504987,0.005001483,13.54950083,NA,1448
Margin Attached Bar,Br,61,2.350000224,0.28000349,0,NA,0,NA,-36.43542477,NA,1448
Margin Attached Bar,Br,62,5.330000507,3.959998768,0,0,1.072493135,0.332478716,-0.655691471,63.72734857,1448
Margin Attached Bar,Br,63,1.740000165,0.470004503,NA,NA,0.005000228,NA,NA,NA,1448
Margin Attached Bar,Br,64,168.440016,54.92017293,4,1,12.45783204,2.427571293,-9.52348117,65.40296579,1448
Margin Attached Bar,Br,65,103.8500299,55.54976984,0,0,5.08239188,0.442462288,-24.56291082,62.07875565,1448
Margin Attached Bar,Br,66,132.6100126,12.21005367,0,NA,0.027500396,NA,-33.0648206,NA,1448
Margin Attached Bar,Br,67,20.16001691,5.859876034,0,NA,0.037484231,0.002499786,-29.58217477,NA,1448
Margin Attached Bar,Br,69,38.40000365,6.889819977,1,NA,0.619908222,NA,-16.11773032,NA,1448
Margin Attached Bar,Br,71,63.75000606,5.090041219,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,72,84.88998807,33.95986882,0,NA,2.022567034,NA,-23.4264455,NA,1448
Margin Attached Bar,Br,73,21.86000208,7.610177373,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,74,31.99000304,29.07999745,0,NA,0.522459678,NA,-24.95975662,NA,1448
Margin Attached Bar,Br,75,117.5600112,16.44050854,0,NA,0.817685156,0.037517411,6.335104278,NA,1448
Margin Attached Bar,Br,76,22.41000213,2.880145355,0,NA,0,NA,-23.66559945,NA,1448
Margin Attached Bar,Br,78,5.900000561,3.260058726,0,NA,0,NA,-23.85417659,NA,1448
Margin Attached Bar,Br,79,55.71000529,16.83965146,0,NA,2.382317557,0.012494123,6.922429696,NA,1448
Margin Attached Bar,Br,80,13.76000131,8.390002843,0,NA,0.225061876,0.007503977,-19.8360988,NA,1448
Margin Attached Bar,Br,81,27.88000265,2.519970147,NA,NA,NA,NA,NA,NA,1448
Margin Attached Bar,Br,82,7.550000717,3.71994102,0,NA,0.097494406,NA,-25.11628922,NA,1448
Margin Attached Bar,Br,83,88.20000838,21.95906714,0,NA,0,NA,-22.60202834,NA,1448
Mid Channel Bar,Bc,84,11.90000113,11.90000113,0,NA,0.370023848,NA,-14.21369821,NA,1448
Mid Channel Bar,Bc,85,2.300000219,2.300000221,NA,NA,NA,NA,NA,NA,1448
Mid Channel Bar,Bc,86,59.20000562,24.89009167,0,NA,0,NA,-29.24458183,NA,1448
Pocket Pool,Pk,87,2.410000229,2.410000228,0,0,1.389966513,1.029966495,35.24413634,81.54686649,1448
Pond,Pd,88,4.810000457,4.810000466,3,3,4.157480827,3.514974686,64.26298276,84.94811381,1448
Pool,Po,89,16.76000159,16.76000159,8,1,7.175009508,2.969991013,-139.0910985,66.14668315,1448
Pool,Po,90,38.02000362,38.02000361,8,6,11.67502396,7.072492815,-217.098356,72.84355885,1448
Pool,Po,91,26.43000251,26.43000253,11,10,23.60507644,21.80256288,77.22902593,79.9741885,1448
Pool,Po,92,283.750027,283.7500269,164,119,237.6703351,178.2802738,56.98436888,70.8819093,1448
Pool,Po,93,31.29000297,31.29000297,6,5,10.9174951,6.412496714,-171.5675199,71.63094438,1448
Pool,Po,94,73.56000699,73.56000697,56,11,57.852487,16.32742828,24.56545112,61.19135402,1448
Pool,Po,95,7.340000698,7.340000695,1,NA,3.749960055,NA,13.01809796,NA,1448
Pool,Po,96,42.140004,42.14000401,19,11,24.05499781,13.10003278,-30.94158948,66.24174584,1448
Pool,Po,97,6.790000645,6.790000652,1,0,1.307502452,0.352498526,-147.1219563,62.59580476,1448
Pool,Po,98,45.19000429,45.1900043,10,4,13.02266513,6.472567297,-171.8103295,71.00870753,1448
Pool,Po,99,35.05000333,35.05000333,1,1,2.48748362,0.78749838,-211.8210622,59.5314456,1448
Riffle,Rf,100,36.75000349,36.75000349,23,6,30.50243799,8.76242893,39.40359637,64.20938633,1448
Riffle,Rf,101,2.750000261,2.750000258,1,NA,0.187520466,NA,-150.2064397,NA,1448
Riffle,Rf,102,9.840000934,9.840000927,0,NA,0.277518396,NA,-217.9919167,NA,1448
Riffle,Rf,103,19.16000182,19.16000181,11,3,14.15493128,3.199978624,30.90394301,64.13330147,1448
Riffle,Rf,104,41.31000392,41.31000393,8,5,10.79254339,5.072561609,-148.8819581,65.74019606,1448
Riffle,Rf,105,62.17000591,62.1700059,17,3,24.01757649,5.950050524,-34.79698719,65.95855024,1448
Transition,Tr,106,50.09000476,1.020018078,NA,NA,NA,NA,NA,NA,1448
Transition,Tr,107,12.76000121,12.76000121,0,NA,0.390027087,0.002501494,24.19095948,NA,1448
Transition,Tr,108,31.25000297,1.819966897,0,NA,0.070004145,NA,0.49869545,NA,1448
Transition,Tr,109,23.81000226,23.81000226,7,2,12.43998265,3.397560596,14.37856334,65.780427,1448
Transition,Tr,110,131.0000124,124.3299711,49,31,93.86222171,53.93995314,44.48979669,66.74338182,1448
Transition,Tr,111,108.3798226,108.3798193,26,15,64.51474568,27.42458158,23.15277227,68.79577566,1448
Transition,Tr,112,62.88002597,30.03994141,1,1,4.369899362,1.099984081,-19.16731398,67.37737439,1448
Transition,Tr,113,49.39000469,47.84995073,14,4,12.29248928,3.259950672,4.293557357,75.14634623,1448
Transition,Tr,114,220.1200161,213.2699408,30,11,55.52055924,10.94297038,-1.301821322,65.38632985,1448
Transition,Tr,115,53.56000508,47.49980582,1,NA,2.647248589,NA,-14.43457946,NA,1448
Bank,Bk,1,42.44000403,24.44955598,7,2,8.397220353,2.704879326,22.27855104,62.01724358,1486
Bank,Bk,2,145.6700138,112.1986161,21,21,51.83874037,33.79674089,56.75140041,74.06247174,1486
Bank,Bk,3,5.410000514,2.929893374,0,NA,0,NA,-36.3965214,NA,1486
Bank,Bk,4,18.84000179,14.03980771,0,NA,0.017496149,NA,-33.1094914,NA,1486
Bank,Bk,5,288.9200274,229.6618054,65,44,103.7591365,49.51580435,36.86463064,67.2296698,1486
Glide-Run,GR,6,39.61000376,28.68007755,0,NA,0,NA,-242.0566954,NA,1486
Glide-Run,GR,7,85.40000811,85.4000081,3,2,10.62255395,8.197561893,-252.1631201,63.71361124,1486
Glide-Run,GR,8,1479.560151,1468.469965,306,97,353.5404086,159.5374788,-155.0070547,64.07558871,1486
Margin Attached Bar,Br,10,17.32000165,17.32000165,1,0,1.260076352,0.157504067,-148.1941684,55.47982414,1486
Margin Attached Bar,Br,11,6.120000582,5.620006757,2,1,3.382511948,1.267527857,35.8593331,64.56028535,1486
Margin Attached Bar,Br,12,86.56000822,40.32980108,8,7,10.74741082,2.814970249,16.87909982,59.83154676,1486
Margin Attached Bar,Br,13,55.92000531,53.55009246,11,8,35.7427275,27.41021784,66.10239951,75.47850432,1486
Margin Attached Bar,Br,14,25.96000247,25.96000245,10,8,22.60018755,18.14021644,65.41857022,69.0722438,1486
Margin Attached Bar,Br,15,180.0000171,103.4194711,15,9,50.76680366,34.94707833,61.06965676,80.87190364,1486
Mid Channel Bar,Bc,16,51.28000487,40.27012594,7,0,11.87274938,0.417553686,4.899283986,57.0649919,1486
Pocket Pool,Pk,17,1.460000139,1.460000133,0,NA,0,NA,-228.2572463,NA,1486
Pocket Pool,Pk,18,1.780000169,1.780000164,0,NA,0,NA,-185.5092866,NA,1486
Pocket Pool,Pk,19,2.070000197,0.009997701,NA,NA,NA,NA,NA,NA,1486
Pool,Po,20,18.08000172,18.08000172,6,2,3.162549332,1.507532284,-155.2925353,64.09585524,1486
Pool,Po,21,6.910000657,6.910000653,0,NA,0,NA,-325.2465778,NA,1486
Pool,Po,22,10.89000103,10.89000102,2,1,1.707532625,0.190000861,-183.8344124,-121.8255283,1486
Pool,Po,23,3.68000035,3.680000352,0,NA,0.319983474,NA,-141.4595847,NA,1486
Pool,Po,24,11.28000107,11.28000107,0,NA,0,NA,-467.9546836,NA,1486
Pool,Po,25,42.79000406,42.79000405,1,NA,0.04,NA,-323.1634772,NA,1486
Pool,Po,26,185.0700176,185.0700176,193,91,155.4200148,71.57006749,32.9394115,51.54597398,1486
Pool,Po,27,9.310000885,9.310000888,2,1,2.455021448,0.277512629,-143.9447724,23.75585387,1486
Pool,Po,28,3.030000288,3.030000285,0,NA,0,NA,-151.9321564,NA,1486
Pool,Po,29,10.61000101,10.61000102,3,NA,1.054974966,NA,-163.9886434,NA,1486
Pool,Po,30,8.350000794,8.350000795,0,NA,0,NA,-248.2697557,NA,1486
Pool,Po,31,81.62000775,81.62000774,83,31,67.00000019,20.32005327,24.18335375,47.84869611,1486
Riffle,Rf,32,40.56000385,40.56000388,8,1,4.030068954,0.520035037,-182.4518199,54.72709986,1486
Transition,Tr,33,21.17000201,21.17000202,7,3,4.332502955,3.039992506,-216.0322568,69.35741273,1486
Transition,Tr,34,141.0000134,114.2500701,18,5,17.12476444,4.98492516,-200.9919378,59.81405393,1486
Transition,Tr,35,64.95000617,64.95000617,17,4,31.02513304,11.67004833,0.390715495,60.81530025,1486
Transition,Tr,36,12.23000116,12.23000117,5,4,12.23000117,10.45498294,69.11989296,72.09415826,1486
Transition,Tr,37,33.6900032,33.69000321,15,11,31.46246871,24.08733892,55.26914582,58.70221997,1486
Transition,Tr,38,27.17000258,27.17000258,1,NA,0.08,NA,-146.6275712,NA,1486
Transition,Tr,39,9.600000912,9.60000091,4,1,3.479746852,0.209976934,-77.20146904,47.6479782,1486
Transition,Tr,40,55.40000526,55.40000528,23,17,51.26477695,37.04005154,68.04931837,72.90108943,1486
NA,NA,NA,NA,NA,2,0,0,0,1.143557742,-154.2441531,1486
Bank,Bk,1,408.2400388,245.6876134,43,31,111.4200163,69.16068448,43.15237342,73.81215915,1494
Bank,Bk,2,247.9900236,161.9239428,34,24,75.81061494,45.16441064,39.514811,71.57257512,1494
Glide-Run,GR,3,62.86000597,53.90991856,24,9,34.56000558,15.94503327,28.79380606,70.00348336,1494
Glide-Run,GR,4,4.32000041,4.320000405,3,3,4.102526293,3.024998903,55.48744884,60.49169516,1494
Glide-Run,GR,5,1939.040184,1920.410217,844,305,996.6827891,431.4055454,20.23127155,56.40802028,1494
Margin Attached Bar,Br,6,19.9700019,19.97000189,5,4,15.18009618,8.452537946,31.20464134,68.09589603,1494
Margin Attached Bar,Br,7,92.76000881,84.80000896,9,7,26.65443469,18.10196698,-1.003662194,77.43399602,1494
Margin Attached Bar,Br,8,5.110000486,0.499976459,NA,NA,NA,NA,NA,NA,1494
Margin Attached Bar,Br,9,134.8800128,114.8186812,18,4,39.00605657,7.406864399,19.71444472,59.48166136,1494
Margin Attached Bar,Br,10,163.3900155,137.7908629,21,10,57.18150062,25.40872983,33.61578523,68.96015176,1494
Margin Attached Bar,Br,11,78.07000741,74.31955244,16,7,38.69920948,16.79446041,37.97329889,66.43013496,1494
Margin Attached Bar,Br,12,17.19000163,17.19000163,4,4,17.19000163,17.03741705,69.63679442,69.63679442,1494
Margin Attached Bar,Br,13,9.360000889,3.030005205,1,1,1.927574158,0.455012501,16.98710414,70.5911811,1494
Margin Attached Bar,Br,14,37.38000355,36.92000574,17,15,36.80499166,31.80502161,71.95289215,74.69854778,1494
Mid Channel Bar,Bc,15,3.27000031,3.270000307,NA,NA,NA,NA,NA,NA,1494
Pocket Pool,Pk,16,1.670000158,1.670000162,1,0,1.502483438,0.56997789,39.04653481,55.25963151,1494
Pool,Po,17,40.41000384,40.41000383,1,NA,0.04,NA,-196.8125943,NA,1494
Pool,Po,18,186.2600177,186.2600177,163,136,166.8549858,135.597488,59.51984716,63.81612642,1494
Pool,Po,19,3.460000329,3.460000326,0,NA,0,NA,-152.2042963,NA,1494
Pool,Po,20,11.32000108,11.32000107,0,NA,0,NA,-167.9344888,NA,1494
Pool,Po,21,168.230016,168.230016,109,12,91.88247289,5.722385707,-41.0125055,45.36565978,1494
Pool,Po,22,29.22000277,29.22000275,1,NA,0.949946602,NA,-145.8319919,NA,1494
Pool,Po,23,57.74000548,57.74000549,55,18,53.8474932,16.26963441,35.56435351,47.18653151,1494
Pool,Po,24,4.710000448,4.710000444,3,3,4.710000444,4.710000444,59.89187147,59.89187147,1494
Pool,Po,25,53.99000513,53.99000513,40,21,46.26255396,23.08737915,30.59470941,64.36942326,1494
Rapid,Ra,26,16.01000152,16.01000151,3,1,1.732374383,0.529959115,-166.5400224,57.10894589,1494
Transition,Tr,27,111.3600106,97.1898436,46,24,91.53218671,46.66484885,53.51582876,64.38105393,1494
Transition,Tr,28,96.84000919,93.29997876,51,19,58.44262828,26.10513315,28.49541879,68.66556718,1494
Transition,Tr,29,77.09000732,77.09000737,31,22,59.1127246,39.57273585,59.81142564,67.54090992,1494
Transition,Tr,30,27.49000261,27.49000263,5,2,10.62776045,5.572558633,45.91178651,63.17508464,1494
Transition,Tr,31,53.10000505,53.10000506,25,20,46.50252107,36.84016163,57.40345401,60.9003844,1494
Transition,Tr,32,22.21000211,22.21000211,7,2,12.07004636,0.800011363,10.09760538,53.68062018,1494
Transition,Tr,33,39.73000377,39.46000509,20,18,39.43000464,37.35504241,67.18064961,68.08030331,1494
Bank,Bk,1,59.19998051,1.060116194,0,NA,0,NA,-36.91293855,NA,1521
Bank,Bk,5,26.87999115,0.150058031,NA,NA,NA,NA,NA,NA,1521
Bank,Bk,6,646.0095823,363.20589,51,36,119.4967172,75.72762288,12.56551035,72.56784889,1521
Bank,Bk,7,326.0298927,179.1027604,33,25,74.98214161,54.76155889,52.08235441,68.55668656,1521
Bank,Bk,8,993.7491678,299.1144208,22,15,72.01715721,41.18780963,16.6978253,73.96371411,1521
Bank,Bk,9,75.63997509,12.21952714,1,1,0.199995759,0.09,-36.91132647,52.20090884,1521
Bank,Bk,10,483.2798409,277.6627492,47,38,132.2326264,104.8422827,65.26207633,75.9904424,1521
Glide-Run,GR,11,1516.916371,1378.116351,280,145,390.9768873,259.2971275,-225.3905898,65.40361502,1521
Glide-Run,GR,12,8861.42499,8666.738959,3773,1320,4469.244078,2076.584317,14.01621159,56.45726075,1521
Margin Attached Bar,Br,15,182.36994,21.08171048,0,NA,0,NA,-36.46085756,NA,1521
Margin Attached Bar,Br,16,1568.370639,83.8623426,1,0,3.330469803,0.770167781,19.11455582,71.78688679,1521
Margin Attached Bar,Br,17,1179.500772,138.5312771,10,5,27.52087224,13.33069864,9.303998774,75.31870301,1521
Margin Attached Bar,Br,18,201.9399335,12.84048767,0,NA,0,NA,-32.90680928,NA,1521
Margin Attached Bar,Br,19,309.3698981,112.6392675,8,4,34.8987128,12.78916424,19.81052201,59.88427891,1521
Mid Channel Bar,Bc,20,9.439996891,9.439996892,1,1,0.630055672,0.490047562,56.31491039,57.40795945,1521
Mid Channel Bar,Bc,22,10.28999661,10.2899966,NA,NA,0.039990044,NA,NA,NA,1521
Mid Channel Bar,Bc,23,5.049998338,5.049998334,NA,NA,NA,NA,NA,NA,1521
Pocket Pool,Pk,25,3.91999871,3.91999871,0,NA,0.279964868,NA,-140.5986618,NA,1521
Pocket Pool,Pk,26,4.369998561,4.369998572,2,1,4.369998572,3.290040552,39.638431,40.19247966,1521
Pocket Pool,Pk,27,6.329997915,6.329997917,2,NA,1.40995483,NA,-150.1198172,NA,1521
Pocket Pool,Pk,28,4.599998486,4.599998488,0,NA,0,NA,-337.2270455,NA,1521
Pool,Po,29,12.19999598,12.19999599,0,NA,0,NA,-344.4076483,NA,1521
Pool,Po,30,33.86998884,33.86998884,0,NA,0,NA,-345.8123541,NA,1521
Pool,Po,31,52.41998274,52.41998274,1,NA,0.059987382,NA,-356.2796527,NA,1521
Pool,Po,32,235.6416024,235.6416024,249,120,181.7612236,95.3511133,28.71763376,58.013671,1521
Pool,Po,33,74.74997539,74.74997539,35,32,73.91991464,67.58982538,72.55737212,74.98716003,1521
Pool,Po,34,92.13996966,92.13996967,42,2,49.00983996,1.149905619,-49.50311759,8.134671455,1521
Pool,Po,35,582.9302381,582.9302381,220,44,181.2898268,31.61003165,-150.8755533,50.08894221,1521
Pool,Po,36,30.10999009,30.10999008,0,NA,0.310068055,NA,-166.7238565,NA,1521
Pool,Po,37,107.5499646,107.5499646,114,22,107.5499646,24.69978908,40.17624282,48.1033443,1521
Pool,Po,38,647.2597869,570.4197848,488,167,417.6898094,156.4202172,32.04233495,49.64406041,1521
Riffle,Rf,39,546.2413901,546.2413901,161,69,145.2101168,72.07983504,-179.488677,66.2876091,1521
Riffle,Rf,40,180.0394807,180.0394807,5,1,5.359916098,2.519918593,-201.2302674,57.055478,1521
Transition,Tr,41,282.2400971,257.1100623,94,37,119.5219511,70.4816331,-27.84822349,64.23149287,1521
Transition,Tr,43,694.2004064,533.304096,96,69,226.0535347,166.2030134,55.83335922,73.05264413,1521
Transition,Tr,44,52.94998257,52.58998256,2,NA,2.629989134,NA,-11.22314665,NA,1521
Transition,Tr,45,567.1515852,454.1690369,75,43,158.7456214,101.185703,26.3312016,67.73238114,1521
Transition,Tr,46,571.9798117,551.1894733,139,87,321.978624,200.9681835,54.48053438,71.81311057,1521
Bank,Bk,1,0.879990083,0.720044227,0,NA,6.94E-06,NA,-20.91183241,NA,1545
Bank,Bk,2,0.580020055,0.489986216,0,NA,9.81E-06,NA,-21.48808416,NA,1545
Bank,Bk,3,2.600220246,1.550076601,0,NA,1.46E-05,NA,-19.93917905,NA,1545
Bank,Bk,4,4.00004538,2.329904,0,NA,0.010015189,NA,-20.96171441,NA,1545
Bank,Bk,5,2.559865244,1.859961633,0,0,0.049986973,0.029992441,-23.91440107,22.43584097,1545
Bank,Bk,6,3.870205367,3.000055761,0,0,0.380032144,0.120019472,-11.72206867,18.99964146,1545
Bank,Bk,7,7.110260674,3.610211599,0,NA,1.23E-05,1.63E-07,-25.52800094,NA,1545
Bank,Bk,8,0.830055079,0.580015032,0,NA,0,NA,-36.83177363,NA,1545
Bank,Bk,9,5.740235543,3.349790628,0,NA,0.080047222,1.40E-05,-30.56216172,NA,1545
Bank,Bk,10,3.57993534,1.7599573,0,NA,0,NA,-43.57717722,NA,1545
Bank,Bk,11,11.71995611,2.560108313,0,0,0.010012546,0.010005803,-26.25377158,20.74924415,1545
Chute,Ch,15,10.89994604,10.86995579,5,5,3.349995983,2.159975932,-28.40932584,32.30966019,1545
Glide-Run,GR,18,75.45934059,22.07013961,3,2,1.159987273,0.449966341,-168.469564,24.54080766,1545
Glide-Run,GR,19,9.359975889,9.359975611,3,1,0.280014042,0.09000946,-168.8058002,20.85991882,1545
Glide-Run,GR,20,107.3067662,105.0607542,26,19,19.36998034,11.35999533,-31.67359244,29.45844616,1545
Glide-Run,GR,21,35.45017837,2.269896631,1,1,0.189989125,0.129994197,-179.3081875,27.17254171,1545
Margin Attached Bar,Br,22,21.039967,4.560221412,0,NA,0.01999942,NA,-25.11736316,NA,1545
Margin Attached Bar,Br,23,41.23022392,14.51969006,0,NA,1.55E-10,NA,-33.08078424,NA,1545
Margin Attached Bar,Br,24,10.20240723,0.309990577,NA,NA,NA,NA,NA,NA,1545
Margin Attached Bar,Br,25,4.510483509,2.490593302,0,NA,0,NA,-27.25938576,NA,1545
Margin Attached Bar,Br,26,4.039735384,1.380071561,0,NA,0,NA,-25.4362268,NA,1545
Margin Attached Bar,Br,27,3.070420291,0.480101351,0,NA,0,NA,-29.22890373,NA,1545
Margin Attached Bar,Br,28,1.449720138,1.119806413,0,NA,0,NA,-31.95466023,NA,1545
Margin Attached Bar,Br,29,3.120665296,0.740234153,0,NA,0,NA,-26.78568641,NA,1545
Margin Attached Bar,Br,30,1.239865119,0.370056289,0,NA,0,NA,-34.45074832,NA,1545
Mid Channel Bar,Bc,35,12.48999119,5.210075857,0,NA,0.010033745,4.85E-06,-34.60409375,NA,1545
Mid Channel Bar,Bc,36,6.830000649,4.720088966,0,NA,0.089969452,NA,-21.77386133,NA,1545
Mid Channel Bar,Bc,37,2.560000243,2.339985124,0,NA,0,NA,-35.30046392,NA,1545
Mid Channel Bar,Bc,38,29.65038298,13.75004242,0,NA,6.76E-07,NA,-31.83257553,NA,1545
